"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_get_y_offset_pixels","FunctionDecl",295,313,"png_int_32 (png_const_structrp, png_const_inforp)","png get y offset pixels","get : Operations as part of Data structure | offset : Properties of Datastructure / Function / Blocks","png","400797145580"
"ppi_from_ppm","FunctionDecl",316,346,"png_uint_32 (png_uint_32)","ppi from ppm","","","401318763525"
"png_get_pixels_per_inch","FunctionDecl",348,352,"png_uint_32 (png_const_structrp, png_const_inforp)","png get pixels per inch","get : Operations as part of Data structure","png","401640924847"
"png_get_x_pixels_per_inch","FunctionDecl",354,358,"png_uint_32 (png_const_structrp, png_const_inforp)","png get x pixels per inch","get : Operations as part of Data structure","png","400713024247"
"png_get_y_pixels_per_inch","FunctionDecl",360,364,"png_uint_32 (png_const_structrp, png_const_inforp)","png get y pixels per inch","get : Operations as part of Data structure","png","401169543348"
"png_fixed_inches_from_microns","FunctionDecl",367,376,"png_fixed_point (png_const_structrp, png_int_32)","png fixed inches from microns","","png","401762565593"
"png_get_x_offset_inches_fixed","FunctionDecl",378,384,"png_fixed_point (png_const_structrp, png_const_inforp)","png get x offset inches fixed","get : Operations as part of Data structure | offset : Properties of Datastructure / Function / Blocks","png","402115808865"
"png_get_y_offset_inches_fixed","FunctionDecl",388,394,"png_fixed_point (png_const_structrp, png_const_inforp)","png get y offset inches fixed","get : Operations as part of Data structure | offset : Properties of Datastructure / Function / Blocks","png","403605206158"
"png_get_x_offset_inches","FunctionDecl",398,405,"float (png_const_structrp, png_const_inforp)","png get x offset inches","get : Operations as part of Data structure | offset : Properties of Datastructure / Function / Blocks","png","401717343868"
"png_get_y_offset_inches","FunctionDecl",409,416,"float (png_const_structrp, png_const_inforp)","png get y offset inches","get : Operations as part of Data structure | offset : Properties of Datastructure / Function / Blocks","png","400239582969"
"png_get_pHYs_dpi","FunctionDecl",420,457,"png_uint_32 (png_const_structrp, png_const_inforp, png_uint_32 *, png_uint_32 *, int *)","png get p HYs dpi","get : Operations as part of Data structure","png","404046268834"
"png_get_channels","FunctionDecl",466,473,"png_byte (png_const_structrp, png_const_inforp)","png get channels","get : Operations as part of Data structure","png","403860873784"
"png_get_signature","FunctionDecl",476,483,"png_const_bytep (png_const_structrp, png_const_inforp)","png get signature","get : Operations as part of Data structure","png | signature","400510874379"
"png_get_bKGD","FunctionDecl",487,502,"png_uint_32 (png_const_structrp, png_inforp, png_color_16p *)","png get b KGD","get : Operations as part of Data structure","png","400211388731"
