"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_alloc_size_t","TypeRef",734,734,"png_alloc_size_t","png alloc size t","alloc : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","png","2400012507579"
"png_alloc_size_t","TypeRef",735,735,"png_alloc_size_t","png alloc size t","alloc : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","png","2400012507579"
"png_alloc_size_t","TypeRef",738,738,"png_alloc_size_t","png alloc size t","alloc : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","png","2400012507579"
"png_alloc_size_t","TypeRef",739,739,"png_alloc_size_t","png alloc size t","alloc : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","png","2400012507579"
"png_alloc_size_t","TypeRef",740,740,"png_alloc_size_t","png alloc size t","alloc : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","png","2400012507579"
"struct exception_context","TypeRef",749,749,"struct exception_context","struct exception context","struct : Data-Structure and its Components","","2403985611694"
"png_uint_32","TypeRef",771,771,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",772,772,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",773,773,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",774,774,"png_uint_32","png uint 32","","png","2400711878239"
"png_structp","TypeRef",778,778,"png_structp","png structp","","png","2401468294849"
"png_infop","TypeRef",779,779,"png_infop","png infop","","png","2402362571021"
"png_store_file","TypeRef",780,780,"png_store_file","png store file","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2404196783172"
"png_store_buffer","TypeRef",781,781,"png_store_buffer","png store buffer","store : Time Complexity / Space Complexity/ Memory/ Exception | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png","2400551155543"
"size_t","TypeRef",782,782,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"png_byte","TypeRef",783,783,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"size_t","TypeRef",784,784,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"size_t","TypeRef",785,785,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"uLong","TypeRef",786,786,"uLong","u Long","long : Properties of Datastructure / Function / Blocks","","2403703718533"
"png_uint_32","TypeRef",787,787,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",788,788,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",789,789,"png_uint_32","png uint 32","","png","2400711878239"
"store_pool","TypeRef",790,790,"store_pool","store pool","store : Time Complexity / Space Complexity/ Memory/ Exception","","2403765964947"
"png_store_file","TypeRef",793,793,"png_store_file","png store file","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2404196783172"
"png_structp","TypeRef",794,794,"png_structp","png structp","","png","2401468294849"
"png_infop","TypeRef",795,795,"png_infop","png infop","","png","2402362571021"
"size_t","TypeRef",796,796,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"png_store_buffer","TypeRef",798,798,"png_store_buffer","png store buffer","store : Time Complexity / Space Complexity/ Memory/ Exception | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png","2400551155543"
"store_pool","TypeRef",799,799,"store_pool","store pool","store : Time Complexity / Space Complexity/ Memory/ Exception","","2403765964947"
"store_palette_entry","TypeRef",800,800,"store_palette_entry","store palette entry","store : Time Complexity / Space Complexity/ Memory/ Exception","palette","2403213368981"
"png_bytep","TypeRef",806,806,"png_bytep","png bytep","","png","2400805120633"
"png_uint_32","TypeRef",808,808,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",817,817,"png_uint_32","png uint 32","","png","2400711878239"
"png_byte","TypeRef",823,823,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"png_uint_32","TypeRef",824,824,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",827,827,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",827,827,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",827,827,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",827,827,"png_uint_32","png uint 32","","png","2400711878239"
"png_store","TypeRef",836,836,"png_store","png store","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2400884909716"
"store_pool","TypeRef",836,836,"store_pool","store pool","store : Time Complexity / Space Complexity/ Memory/ Exception","","2403765964947"
"png_store","TypeRef",848,848,"png_store","png store","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2400884909716"
"png_store_buffer","TypeRef",887,887,"png_store_buffer","png store buffer","store : Time Complexity / Space Complexity/ Memory/ Exception | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png","2400551155543"
"png_store","TypeRef",898,898,"png_store","png store","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2400884909716"
"png_store","TypeRef",916,916,"png_store","png store","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2400884909716"
"png_store_buffer","TypeRef",918,918,"png_store_buffer","png store buffer","store : Time Complexity / Space Complexity/ Memory/ Exception | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png","2400551155543"
"png_store_file","TypeRef",931,931,"png_store_file","png store file","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2404196783172"
"png_uint_32","TypeRef",951,951,"png_uint_32","png uint 32","","png","2400711878239"
"png_store","TypeRef",970,970,"png_store","png store","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2400884909716"
"png_uint_32","TypeRef",970,970,"png_uint_32","png uint 32","","png","2400711878239"
"png_store_file","TypeRef",972,972,"png_store_file","png store file","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2404196783172"
"size_t","TypeRef",1007,1007,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"png_store","TypeRef",1008,1008,"png_store","png store","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2400884909716"
