"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"old_buffer","UnexposedExpr",501,501,"png_bytep","old buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","603722486347"
"png_error","UnexposedExpr",502,502,"void (*)(png_const_structrp, png_const_charp) __attribute__((noreturn))","png error","error : Time Complexity / Space Complexity/ Memory/ Exception","png","603975495600"
"png_ptr","UnexposedExpr",502,502,"const png_struct *","png ptr","","png","601986133946"
"png_ptr","UnexposedExpr",502,502,"png_struct *","png ptr","","png","600768041463"
"old_buffer","UnexposedExpr",505,505,"png_bytep","old buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","600643939326"
"memcpy","UnexposedExpr",506,506,"void *(*)(void *, const void *, unsigned long)","memcpy","","","600014261289"
"save_buffer","UnexposedExpr",506,506,"void *","save buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","603080685995"
"save_buffer","UnexposedExpr",506,506,"png_bytep","save buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","604030850770"
"png_ptr","UnexposedExpr",506,506,"png_struct *","png ptr","","png","600954711572"
"old_buffer","UnexposedExpr",506,506,"const void *","old buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","601872561251"
"old_buffer","UnexposedExpr",506,506,"png_bytep","old buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","602259268730"
"save_buffer_size","UnexposedExpr",506,506,"size_t","save buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600790137254"
"png_ptr","UnexposedExpr",506,506,"png_struct *","png ptr","","png","601304577282"
"save_buffer_size","UnexposedExpr",507,507,"size_t","save buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","601043705361"
"png_ptr","UnexposedExpr",507,507,"png_struct *","png ptr","","png","603857093359"
"png_error","UnexposedExpr",508,508,"void (*)(png_const_structrp, png_const_charp) __attribute__((noreturn))","png error","error : Time Complexity / Space Complexity/ Memory/ Exception","png","603176673292"
"png_ptr","UnexposedExpr",508,508,"const png_struct *","png ptr","","png","601239572046"
"png_ptr","UnexposedExpr",508,508,"png_struct *","png ptr","","png","603007634243"
"png_free","UnexposedExpr",509,509,"void (*)(png_const_structrp, png_voidp)","png free","free : Time Complexity / Space Complexity/ Memory/ Exception","png","603941454423"
"png_ptr","UnexposedExpr",509,509,"const png_struct *","png ptr","","png","603100759983"
"png_ptr","UnexposedExpr",509,509,"png_struct *","png ptr","","png","600035932649"
